caption,sentiment_label,like_count,comment_count,engagement_rate
prestasi bangga kembali raih oleh tim tulibot politeknik elektronika negeri pens pada ajang developer student clubs solution challenge atau dsc solution challange yang ada oleh google developers tim tulibot pens yang saing dengan tim dari negara lain hasil raih gelar top winners solution challenge anggota tim tulibot yang ikut ajang ini diri dari empat mahasiswa pens yakni pravasta caraka bramastagiri eva rahmadanti namira rizqi annisa dan muhammad alan nur berita lengkap dapat baca di,positive,1505,1,4.810272134917593
kantong juara dalam kategori lomba pens sekali lagi tunjuk unggul dengan raih gelar juara umum pada kompetisi mahasiswa informatika politeknik nasional kmipn vi tahun umum harga ajang gengsi ini gelar di politeknik negeri jakarta pnj dan siar cara langsung dalam channel youtube pnjtvofficial pada rabu hasil sebut tidak hanya cermin dedikasi serta kerja keras para mahasiswa dan dosen tetapi juga bagai bukti nyata dari komitmen institusi bagai kampus tradisi juara dalam cetak generasi unggul di bidang teknologi dan informasi berita lengkap dapat baca di politeknik politeknikjoss pens pensjoss vokasikuatmenguatkanindonesia kampusvokasi kampustradisijuara kampusinovasi kmipnvi kmipn,positive,1505,1,4.810272134917593
selamat datang mahasiswa baru pens jalur simandiri selamat gabung dengan keluarga besar pens moga jalan kalian di sini penuh dengan tahu alam dan tantang yang inspirasi manfaat tiap sempat untuk ajar kolaborasi dan inovasi mari kita bersamasama cipta masa depan yang lebih baik informasi lengkap dapat unjung web pmbpensacid politeknik politeknikjoss pens pensjoss vokasikuatmenguatkanindonesia kampusinovasi kampustradisijuara simandiripens simandiripens,positive,1296,205,4.794301775903922
alhamdulillah selamat atas capai politeknik elektronika negeri yang hasil raih peringkat nasional peringkat bidang mahasiswa kategori vokasi liga tahun sumber simkatmawakemdikbudacid politeknik politeknikjoss pens pensjoss vokasikuatmenguatkanindonesia,positive,1462,6,4.688897406413696
selamat ulang tahun politeknik elektronika negeri yang ke moga dengan tambah usia pens dapat jadi politeknik yang makin maju dan link and match bangun sdm unggul untuk indonesia jaya politeknik joss pens pensjoss politeknikjoss politeknik diesnatalis diesnatalispens,positive,1437,13,4.631404113964481
direktur dan sivitas akademika pens ucap turut duka cita atas tinggal keluarga dan dosen politeknik negeri pontianak dalam celaka pesawat sriwijaya sj moga allah swt terima amal ibadah dan dapat baik di jannahnya amin pens pensjoss politeknik sriwijayaair sriwijayaairsj,positive,1416,23,4.596269324134407
selamat dan sukses atas capai juara pilih mahasiswa prestasi tingkat nasional program diploma giat ini selenggara oleh pusat prestasi nasional menteri didik budaya risetdan teknologi republik indonesia puspresnas simak capai ujang supriyadi ujangsprr yang juga bagai mahasiswa aktif prodi sarjana terap teknik komputer di slide dua politeknik politeknikjoss pens pensjoss vokasikuatmenguatkanindonesia mawapres,positive,1415,12,4.557940462501597
prestasi bangga kembali toreh oleh tim robot pens lalu kualifikasi ajang robocup pada senin hasil raih peringkat ke dunia tim eepis robot soccer on wheeled ersow kumpul skor banyak pada divisi middle single language telah lalu tahap kualifikasi ini tim ersow akan ikut tanding yang ada di universitas mahidol thailand berita lengkap dapat baca di politeknik politeknikjoss pens pensjoss vokasikuatmenguatkanindonesia,positive,1372,48,4.535581959882458
innalillahi wa inna ilaihi rojiun direktur dan keluarga besar politeknik elektronika negeri turut bela sungkawa atas pulang bapak dr ir son kuswadi direktur poliwangi dan dosen teknik mekatronika pens pada hari kamis agustus moga almarhum husnul khotimah dan bagi keluarga yg tinggal beri sabar dan tabah aamiin,positive,1372,31,4.481282739235978
mahasiswa pens kembali bukti unggul inovasi di kancah nasional fokus pada subtema teknologi tim sivka cipta layan produksi dan platform ajar kait d digital inovasi ini hasil antar tiga mahasiswa pens bagai juara airlangga business plan competition dan raih best video creative pada kamis tiga mahasiswa gagas akvis sebut yakni naufal airlangga muhammad adi dan andrian yoga lalu ide kreatif harap dapat tingkat sumber daya creator dan komunitas d digital di indonesia berita lengkap dapat baca di politeknik politeknikjoss pens pensjoss vokasikuatmenguatkanindonesia kampusinovasi airlanggabusinessplancompetition akvis,positive,1342,11,4.321579149099271
prestasi bidang mekanik hasil bawa oleh tiga mahasiswa teknik mekatronika pens dalam satu tim nama artaka helat oleh universitas sebelas maret final mechanical festival ini langsung pada tim artaka sabet juara tingkat nasional pada kategori design innovation yang umum saat awarding walaupun langsung cara daring tim sebut hasil selesai misi dengan baik dan maksimal berita lengkap dapat baca di politeknik politeknikjoss pens pensjoss vokasikuatmenguatkanindonesia,positive,1334,12,4.299220646480133
ikut adalah rekapitulasi prestasi tim robot pens pada ajang kontes robot indonesia kri tingkat nasional tahun juara i divisi kontes robot sar indonesia krsri oleh tim eilero juara ii divisi kontes robot seni tari indonesia krsti oleh tim erisa juara ii divisi kontes robot sepak bola indonesia roda krsbib oleh tim ersow juara iii divisi kontes robot sepak bola indonesia humanoid krsbih oleh tim eros juara iii divisi kontes robot abu indonesia krai oleh tim eira desain baik divisi krai oleh tim eira strategi baik divisi krsri oleh tim eilero desain baik divisi krsbib oleh tim ersow desain baik divisi krsbih oleh tim eros selamat dan sukses atas capai prestasi yang dapat tetap semangat politeknik politeknikjoss pens pensjoss vokasikuatmenguatkanindonesia krinasional,positive,1333,6,4.276862143860994
kompetisi tahun yang gelar oleh lembaga minat bakat lmb pens yakni pens competition kembali laksana pada sabtu hingga minggu angkat tema getar arena bangkit semangat raih juara giat sebut rupa wadah bagi seluruh mahasiswa pens untuk kompetisi pada enam cabang lomba di bidang seni dan olahraga ajang tahun sebut makin riah dengan ada tampil tari dan band pada malam closing ceremony pens competition berita lengkap dapat baca di politeknik politeknikjoss pens pensjoss vokasikuatmenguatkanindonesia kampusvokasi kampusinovasi penscompetition,positive,1335,1,4.267279928452792
direktur dan civitas akademika politeknik elektronika negeri ucap selamat dan sukses kepada dr zainal arief st mt zainaruarifu direktur pens periode bagai anggota dewan didik tinggi menteri didik tinggi sains dan teknologi republik indonesia periode moga dapat jalan amanah dengan baik untuk didik tinggi di indonesia politeknik politeknikjoss pens pensjoss diktisaintekberdampak kampusberdampak kampusinovasi kemdiktisaintek dewanpendidikantinggi,positive,1286,39,4.232145138622716
robot erisa pens sukses curi perhati dalam giat institute of electrical and electronics engineers ieee annual meeting and member gathering ke di pens pada februari lalu tampil sebut dapat apresiasi tinggi sehingga undang cara khusus untuk tampil dalam buka ieee region professional activities roundtable discussion yang tempat di bal pada jumat serta siar langsung oleh tvri world kolaborasi dengan sanggar tari sasi wimba production suguh kombinasi tarik antara teknologi robotika dan seni tari tradisional indonesia tampil robot erisa tidak hanya jadi ajang unjuk inovasi teknologi tetapi juga sempat emas bagi tim untuk kenal indah seni tari tradisional indonesia ke kancah internasional berita lengkap dapat baca di politeknik politeknikjoss pens pensjoss vokasikuatmenguatkantariindonesia kampusinovasi ieee ieeeregion erisapens krsti,positive,1322,0,4.222562923214514
usai jalan sidang senat buka wisuda ke pens pada sabtu banyak mahasiswa dari jenjang magister terap sarjana terap hingga ahli madya resmi jadi wisudawan salah satu ialah fahriza mutiara fajariyanti orang wisudawati sarjana terap teknik komputer yang hasil lulus dengan puji atau predikat cum laude sukses yang telah raih tidak lepas dari usaha yang kerah dan doa yang panjat oleh berita lengkap dapat baca di politeknik politeknikjoss pens pensjoss vokasikuatmenguatkanindonesia,positive,1314,6,4.216174779609045
selamat dan sukses atas pilih dr zainal arief st mt bagai ketua forum direktur politeknik negeri indonesia fdpni masa jabat moga bisa bawa politeknik jadi lebih maju politeknik politeknikjoss pensjoss pens fdpni,positive,1310,9,4.212980707806311
bagai tahap awal belum mula masa studi pens kembali gelar psikotes untuk sehat mental mahasiswa baru tahun giat ini awal dengan isi jumlah tanya cara serentak lalu smartphone lanjut dengan sesi wawancara dan observasi cara langsung psikotes laksana di dua lokasi yaitu ruang auditorium lt dan area lt gedung pascasarjana pens yang bagi dalam tiga kloter lama tiga hari sejak rabu hingga jumat damping oleh satu tugas cegah dan tangan keras seksual satgas ppks pens serta kerja sama dengan psikolog dari kimia farma giat ini anggap sangat penting bagai langkah preventif utama bagi mahasiswa yang baru mulai hidup kampus berita lengkap dapat baca di politeknik politeknikjoss pens pensjoss diktisaintekberdampak kampusinovasi banggapens psikotest psikologi satgasppkptpens satgasppkpt,positive,1254,63,4.206592564200843
selamat datang calon mahasiswa baru politeknik elektronika negeri jalur sbmptn tahun selamat tempuh jalan baru di kampus juang kampus tradisi juara jangan lupa tetap jaga semangat dan kunjung pmbpensacid untuk info lebih lanjut ya semangat politeknik politeknikjoss pens pensjoss vokasikuatmenguatkanindonesia sbmptn,positive,1148,156,4.1650696307653
alhamdulillah selamat dan sukses untuk indonesia yang raih juara umum pada worldskills asean di singapore dengan oleh medali emas antara sumbang oleh tim dari mahasiswa pens yakni kategori mobile robotics dan kategori refrigerations and ac dan tim mechatronics tambah medali perak untuk indonesia politeknik politeknikjoss pens pensjoss vokasikuatmenguatkanindonesia kampusinovasi kampustradisijuara worldskillsasean,positive,1290,3,4.129934840935224
terima kasih atas abdi dan dedikasi untuk politeknik elektronika negeri masa bhakti dr indra adji sulistijono wakil direktur bidang akademik ronny susetyoko ssi msi wakil direktur bidang uang dan umum ir anang budikarso mt wakil direktur bidang mahasiswa edi satriyanto ssi msi wakil direktur bidang kerjasama dan informasi selamat dan sukses atas pilih dr bambang sumantri wakil direktur bidang akademik dr tri harsono wakil direktur bidang umum dan uang dr tri budi santoso wakil direktur bidang mahasiswa dan sdm dr amang sudarsono wakil direktur bidang kerjasama dan teknologi masa bhakti moga amanah dan mampu bawa pens jadi lebih maju politeknik politeknikjoss pens pensjoss,positive,1290,1,4.123546697329756
selamat dan sukses atas raih dengan akreditasi a program studi sarjana terap teknik informatika politeknik elektronika negeri oleh badan akreditasi nasional guru tinggi politeknik politeknikjoss pensjoss vokasi,positive,1284,2,4.107576338316085
halo sobatpens kembali hadir international electronics symposium ies di tahun ambil tema shaping the future society and beyond konferensi internasional sebut gelar cara hybrid pada di platinum hotel bal serta lalu zoom video conference gelar ke ini undang empat tokoh bagai keynote speaker dan hadir oleh jajar direksi pens teliti ilmuwan pakar industri hingga anggota komunitas teknik global jumlah paper terima pada ies bagai bentuk dedikasi untuk konsep masyarakat yang inovatif dan transformatif yuk simak seru ies dalam reels ikut politeknik politeknikjoss pens pensjoss vokasikuatmenguatkanindonesia kampusvokasi kampustradisijuara kampusinovasi ies,positive,1276,4,4.0884119074996805
tepat di hari sumpah pemuda pada oktober politeknik elektronika negeri gelar rapat senat buka luar biasa dalam rangka kukuh guru besar ini adalah guru besar yang tiga yakni prof novie ayub windarko st mt phd yuk sobatpens simak untuk lebih kenal beliau politeknik politeknikjoss pens pensjoss vokasikuatmenguatkanindonesia gurubesar profesor,positive,1275,4,4.085217835696946
alhamdulillah selamat dan sukses atas capai prestasi oleh delegasi pens dalam pagelaran mahasiswa nasional bidang teknologi informasi dan komunikasi gemastik xv tahun antara juara poster moverestudio muhammad khalish zhafran ryan ramadhan lazuardhy endah maulidya juara kembang aplikasi main ihatenamingthings muhammad aldo izzulhaq muhammad syafiuddin alfin fauzin anrio imam rafifqi juara kembang perangkat lunak unexpected fatimah nurul izzah alfian prisma yopiangga ujang supriyadi juara harap pbtik kembang bisnis tik kangs creative yulia rahma fatimah much ulul albab juara pbtik tektra zulfikar davbi mahendra orlando pratama tambun muhammad jawad al habshi tetap semangat terus toreh prestasi sebanyakbanyaknya demi nama kampus pens cinta politeknik politeknikjoss pens pensjoss vokasikuatmenguatkanindonesia gemastik gemastik,positive,1253,6,4.021336399642264
eepis flight robot in indonesia efrisa salah satu tim robot pens laku terobos besar untuk teknologi pesawat tanpa awak drone atau unmanned aerial vehicle uav research group rg di bawah naung laboratorium industrial robotik dan iot pens sebut inovasi komponen untuk drone yang beri nama eepis flight autopilot controller efalcon flight controller hasil inovasi dosen dan mahasiswa pens ini telah daftar dalam hak kaya intelektual hki serta pasar lalu toko online dan toko komponen elektronik yang ada di kota inovasi ini bukti bahwa efrisa dan pens sukses maju teknologi uav dan dorong mandiri indonesia dalam industri drone baca lengkap di politeknik politeknikjoss pens pensjoss vokasikuatmenguatkanindonesia kampusinovasi,positive,1253,3,4.011754184234062
